ImageNumber,ObjectNumber,Location_CenterMassIntensity_X_channels_split_Filtered,Location_CenterMassIntensity_Y_channels_split_Filtered,Location_CenterMassIntensity_Z_channels_split_Filtered,Location_Center_X,Location_Center_Y,Number_Object_Number,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_0_0,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_1_1,RadialDistribution_ZernikePhase_channels_split_Filtered_0_0,RadialDistribution_ZernikePhase_channels_split_Filtered_1_1
1,112,56.08807339449541,34.440366972477065,0.0,56.120689655172413,34.017241379310342,112,0.00014338218847867744,2.7895061789005281e-05,1.5707963267948966,1.0119339689321925
1,113,211.40740740740742,32.592592592592595,0.0,210.47457627118644,32.593220338983052,113,6.9829422222860792e-06,1.3993038902578733e-06,1.5707963267948966,0.5785242144177053
1,114,334.47058823529414,33.176470588235297,0.0,333.14457831325302,32.433734939759034,114,9.3760255006063412e-06,2.7919124508933593e-06,1.5707963267948966,0.67474094222355274
1,115,445.90909090909093,32.090909090909093,0.0,445.31884057971013,32.710144927536234,115,2.4325976931098579e-06,3.7955905276355207e-07,1.5707963267948966,-0.59533355999064386
1,116,710.07462686567169,33.955223880597018,0.0,711.3125,32.296875,116,1.5974288544384763e-05,3.809812413109238e-06,1.5707963267948966,2.5131874982566882
1,117,29.401544401544403,33.550193050193052,0.0,28.893442622950818,34.286885245901637,117,6.3912788421282031e-05,1.1796121533600539e-05,1.5707963267948966,-1.6484178355322912
1,118,189.93827160493828,40.728395061728392,0.0,190.46491228070175,40.0,118,1.0574234469810076e-05,4.0138927498336198e-06,1.5707963267948966,1.8157749899217608
1,119,304.32258064516128,30.596774193548388,0.0,302.72727272727275,32.18181818181818,119,4.3002698062495753e-05,2.7173788926143661e-05,1.5707963267948966,-0.65612315934930532
1,120,370.97142857142859,38.971428571428568,0.0,370.80487804878049,37.373983739837399,120,4.3419980996750235e-06,1.4592612028698764e-06,1.5707963267948966,1.0908458144754285
1,121,520.38461538461536,35.410256410256409,0.0,521.04838709677415,35.54032258064516,121,4.7992084986500206e-06,1.0608480600997027e-06,1.5707963267948966,2.6148850124556029
1,122,74.647921760391199,37.173594132029336,0.0,75.719512195121951,37.109756097560975,122,7.6109023832875058e-05,1.8877025719863545e-05,1.5707963267948966,3.0481363198200699
1,123,124.93421052631579,35.671052631578945,0.0,122.7578947368421,35.905263157894737,123,1.20465962314292e-05,4.1665749696852346e-06,1.5707963267948966,-0.29202778155181092
1,124,199.60606060606059,36.272727272727273,0.0,198.85185185185185,36.76543209876543,124,6.2166385490585256e-06,7.0101458241955352e-07,1.5707963267948966,-0.20699219421981885
1,125,276.78481012658227,34.0,0.0,278.41129032258067,34.725806451612904,125,9.7214736254705543e-06,2.2551725862378383e-06,1.5707963267948966,2.6137476682158542
1,126,295.12698412698415,38.968253968253968,0.0,295.58333333333331,39.80952380952381,126,1.144426641985774e-05,1.9796288851140671e-06,1.5707963267948966,3.0436412289470174
1,127,307.15384615384613,34.53846153846154,0.0,307.84375,34.25,127,6.1989776440896094e-06,1.5804254158278929e-06,1.5707963267948966,2.8668987481886807
